,tweet_id,text,query,user_id,user_name,follower_count,user_tweet_count,likes,retweets,location_name,latitude,longitude,user_location,date
8945,1.35E+18,rep adam kinzinger r now calling the president a coward on cnn he calls the insurrection a coup,president,601051660,,455,20408,0,228,,NA,NA,OH,1/6/21
8946,1.35E+18,a lot of aussies cant be in dc to support president trump but we are definitely with you in spirit,president,4036809989,,88,21924,0,4105,,NA,NA,,1/6/21
8947,1.35E+18,breaking the european union stops recognizing the opposition leader juan guaido as interim president of venezuela after the installation of the countrys new national assembly,president,557534583,,126,8493,0,1452,,NA,NA,,1/6/21
8948,1.35E+18,its very simple the president of the united states has attacked the united states,president,1.31E+18,,9,24,0,7050,,NA,NA,,1/6/21
8949,1.35E+18,i want to reassure everyone concerned about the armed mob storming the capitol at the presidents behest that the real issue here is hysterical libs fretting about fascism,president,1.03E+18,,195,6960,0,1128,,NA,NA,,1/6/21
8950,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,3112288346,,120,3333,0,16839,,NA,NA,CA,1/6/21
8951,1.35E+18,this is a coup detat attempted by the president of the united states,president,25473252,,170,1561,0,22136,,NA,NA,TX,1/6/21
8952,1.35E+18,breaking presidentelect biden is expected to make a statement soon,president,46913189,,87,21489,0,1792,,NA,NA,,1/6/21
8953,1.35E+18,this is where take him seriously not literally leads days of the president urging supporters to cancel the election certification with a wild protest and republicans humoring him until guns are drawn in the capitol congratulations,president,47938283,,48,1769,0,2558,,NA,NA,FL,1/6/21
8954,1.35E+18,the president invited them,president,83627424,,741,79051,0,919,,NA,NA,,1/6/21
8955,1.35E+18,im in the capitol im safe and my team and i are sheltering in place the president of the united states has incited a riot that has now stormed the capitol there are rioters roaming the halls of the capitol i saw them with my own eyes our country deserves better,president,4674343280,,342,18991,0,16839,,NA,NA,,1/6/21
8956,1.35E+18,the president of the united states incited all of this,president,2191746116,,345,5038,0,26253,,NA,NA,,1/6/21
8957,1.35E+18,arrest the president,president,2533903962,,213,30336,0,12148,,NA,NA,MI,1/6/21
8958,1.35E+18,this is a coup detat attempted by the president of the united states,president,2230663166,,535,97548,0,22136,,NA,NA,,1/6/21
8959,1.35E+18,a supporter of us president donald trump sits inside the office of us speaker of the house nancy pelosi as he protest inside the us capitol in washington dc january 6 2021,president,1480036130,,213,3380,0,459,,NA,NA,,1/6/21
8960,1.35E+18,i am safe we are sheltering in place make no mistake president trump and his enablers are directly responsible for this violence,president,1311842340,,194,8848,0,8443,,NA,NA,,1/6/21
8961,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,378211111,,200,90545,0,4684,,NA,NA,,1/6/21
8962,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,38241210,,3238,189612,0,15896,,NA,NA,,1/6/21
8963,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,706357166,,1323,274113,0,26893,,NA,NA,,1/6/21
8964,1.35E+18,the dc national guard is not controlled by the mayor its controlled by the president the lack of a military response right now is a failure by the federal government to respond to an assault on one of its most important institutions engaging in its most important duty,president,2653766402,,151,2934,0,15896,,NA,NA,,1/6/21
8965,1.35E+18,pandoras box has been opened there is no way this attack on our capital back in the box this is ground for his immediate removal trump incited the mob to attack congress to attack america this should be his last day as president,president,113409471,,394,52718,0,194,,NA,NA,,1/6/21
8966,1.35E+18,big protest in dc on january 6th be there will be wild tweeted the president of the united states on december 19 he is responsible for the appalling violence at the capitol today,president,69363265,,496,8336,0,4684,,NA,NA,OH,1/6/21
8967,1.35E+18,hey so remember when the president told the prud bys stand down and stand by during the presidential debate we remember that right now right,president,803500021,,418,10660,0,273,,NA,NA,,1/6/21
8968,1.35E+18,supporters of president trump have breached the us capitol according to capitol police officers as lawmakers count the electoral college votes certifying presidentelect joe bidens win,president,296636239,,190,3090,0,4198,,NA,NA,,1/6/21
8969,1.35E+18,i just had to evacuate my office because of a pipe bomb reported outside supporters of the president are trying to force their way into the capitol and i can hear what sounds like multiple gunshots 12,president,420028887,,67,6350,0,22715,,NA,NA,,1/6/21
8970,1.35E+18,protrump protesters have stormed the us capitol where members of congress were meeting to certify presidentelect joe bidens win,president,82302714,,52,101,0,3089,,NA,NA,,1/6/21
8971,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,2276490612,,3085,18378,0,26893,,NA,NA,NY,1/6/21
8972,1.35E+18,if obama was the president of hope then trump was the president of false hope and the false hope trump fed his supporters about his ability to overturn the election results are being played out right now,president,1.12E+18,,1910,1953,15,0,,NA,NA,CA,1/6/21
8973,1.35E+18,happening where leaders country were conducting appropriate transfer of power just couple hours ago our president incited a mob to raid the halls of our democracy trump said he would walk with them this would be what a coup insurrection if not usa wed be calling it that,president,9.14E+17,,1209,15206,0,223,,NA,NA,,1/6/21
8974,1.35E+18,there are discussions about evacuating the vice president,president,1.33E+18,,3,2867,0,187,,NA,NA,,1/6/21
8975,1.35E+18,this is what the law and order president wanted,president,33255102,,96,22723,0,171,,NA,NA,,1/6/21
8976,1.35E+18,when the sitting us president commits domestic terrorism its fucking time to do something to him about it,president,713137842,,920,14909,0,2,,NA,NA,NC,1/6/21
8977,1.35E+18,you should be sending help instead of tweeting you are the worst president we have ever had,president,1.23E+18,,3,72,0,0,,NA,NA,USA,1/6/21
8978,1.35E+18,president dumbfuck,president,1217009166,,29,1033,0,0,,NA,NA,,1/6/21
8979,1.35E+18,your president should be in jail this is sick,president,2216977051,,54,8379,1,0,,NA,NA,,1/6/21
8980,1.35E+18,perhaps no other image better depicts donald trumps tenure as president of the united states,president,15577545,,9612,302350,0,93,,NA,NA,,1/6/21
8981,1.35E+18,the presidents lawyer does not explicitly say please stop doing this and says the protesters are on the right side of the law and history but says act peaceful he did not condemn the violence this is similar to the presidents first tweet on this,president,93069110,maggie haberman,1688379,251884,1420,353,,NA,NA,,1/6/21
8982,1.35E+18,this is pathetically unpatriotic and a lie nobody did anything like the coup that is going on right now set up by the president of united states how can you defend this,president,8.18E+17,,461,74605,0,0,,NA,NA,,1/6/21
8983,1.35E+18,dc isnt a state so request needs to come from the president,president,419979557,,105,4277,0,4,,NA,NA,,1/6/21
8984,1.35E+18,supporters of president trump have breached the us capitol according to capitol police officers as lawmakers count the electoral college votes certifying presidentelect joe bidens win,president,96289479,,626,84990,0,557,,NA,NA,,1/6/21
8985,1.35E+18,this is your doing mr socalled president you have fucked up this country badly and now youre preaching law and order you hypocrite,president,1.13E+18,,2,166,0,0,,NA,NA,,1/6/21
8986,1.35E+18, summoned me as lawmakers and press arrived at a secure location this is what the president has caused today this insurrection he said w fury in his voice,president,377751695,,6225,50703,0,26893,,NA,NA,,1/6/21
8987,1.35E+18,im glad to hear that look i respect you and i just hope this opens your eyes to who exactly the kind of man you support is his supporters are literally threatening the vice president because trump deemed him partly responsible,president,136699788,,170,8335,1,0,,NA,NA,,1/6/21
8988,1.35E+18,the president should order us troops to secure the capitol immediately,president,1.20E+18,,138,27121,0,1499,,NA,NA,OK,1/6/21
8989,1.35E+18,im currently in lockdown in the house chamber as the president of the united states incites his supporters to violence and to storm the capitol this is the outcome of trumps presidency,president,29316995,,1269,38498,0,10463,,NA,NA,CA,1/6/21
8990,1.35E+18,four years of enabling and excusing the spread of lies and defiance of law and norms has led to this lawless crescendoresponsibility starts with the president but goes far beyond as must accountability says our ceo ,president,108646838,,13096,131471,0,11,,NA,NA,TX,1/6/21
